,date,team1,team2,score1,score2,xg1,xg2,FTR,season_period,home_elo,away_elo,FTR_alpha,xg1_5g_avg,xg2_5g_avg,gd_5g_avg,game1,game2,game3,game4,game5,HomeWin,AwayWin,Draw
928,2019-01-29,Newcastle,ManCity,2.0,1.0,1.05,1.41,0,1,1630.11791992,1973.28112793,H,1.008,1.462,-0.6,A,A,D,A,H,0.068,0.872,0.061
929,2019-02-23,Newcastle,Huddersfield Town,2.0,0.0,2.91,0.2,0,1,1647.00268555,1504.47705078,H,0.95,1.214,0.2,A,D,A,H,H,0.999,0.0,0.001
930,2019-02-26,Newcastle,Burnley,2.0,0.0,0.75,1.76,0,1,1652.1784668,1659.7947998,H,1.404,0.89,0.8,D,A,H,H,H,0.0,0.169,0.83
931,2019-03-09,Newcastle,Everton,3.0,2.0,2.94,1.03,0,1,1659.88525391,1690.89221191,H,1.482,1.198,1.2,A,H,H,H,H,0.946,0.001,0.054
932,2019-04-06,Newcastle,Crystal Palace,0.0,1.0,1.06,0.91,1,2,1677.76818848,1694.62976074,A,1.942,0.936,1.8,H,H,H,H,H,0.0,0.973,0.027
933,2019-04-20,Newcastle,Southampton,3.0,1.0,1.48,1.35,0,2,1685.09289551,1688.43334961,H,1.7420000000000002,1.062,1.0,H,H,H,H,A,0.004,0.99,0.006
934,2019-05-04,Newcastle,Liverpool,2.0,3.0,1.43,1.63,1,2,1689.68664551,1993.34985352,A,1.828,1.05,1.2,H,H,H,A,H,0.033,0.934,0.032
935,2017-11-04,Huddersfield Town,WestBrom,1.0,0.0,0.29,0.28,0,0,1537.79968262,1651.48718262,H,0.8879999999999999,1.056,-0.4,H,D,D,A,H,0.002,0.98,0.018
936,2017-11-26,Huddersfield Town,ManCity,1.0,2.0,0.59,3.07,1,0,1528.29577637,1963.2220459000002,A,0.8879999999999999,0.89,-0.4,D,D,A,H,H,0.999,0.0,0.0
937,2017-12-09,Huddersfield Town,Brighton and Hove Albion,2.0,0.0,1.89,0.37,0,1,1522.27148438,1618.1619873,H,0.65,1.36,-0.6,D,A,H,H,A,0.0,0.981,0.019
938,2017-12-12,Huddersfield Town,Chelsea,1.0,3.0,0.54,1.81,1,1,1535.17004395,1909.40478516,A,0.8619999999999999,1.18,-0.2,A,H,H,A,H,0.954,0.039,0.008
939,2017-12-26,Huddersfield Town,Stoke City,1.0,1.0,1.83,1.47,2,1,1558.72436523,1642.79187012,D,0.922,1.2739999999999998,0.2,H,H,A,H,A,0.988,0.0,0.012
940,2017-12-30,Huddersfield Town,Burnley,0.0,0.0,0.09,1.44,2,1,1559.42382812,1695.75878906,D,1.028,1.4,0.0,H,A,H,A,D,0.005,0.421,0.574
941,2018-01-13,Huddersfield Town,WestHam,1.0,4.0,0.6,0.79,1,1,1556.10498047,1658.35144043,A,0.988,1.632,-0.2,A,H,A,D,D,0.0,0.049,0.951
942,2018-01-30,Huddersfield Town,Liverpool,0.0,3.0,0.39,1.95,1,1,1537.45751953,1884.60217285,A,0.99,1.176,-0.6,H,A,D,D,A,0.561,0.285,0.154
943,2018-02-11,Huddersfield Town,Bournemouth,4.0,1.0,2.47,0.66,0,1,1532.40026855,1689.89672852,H,0.6900000000000001,1.4920000000000002,-1.6,A,D,D,A,A,0.015,0.908,0.077
944,2018-03-10,Huddersfield Town,Swansea City,0.0,0.0,1.58,0.0,2,1,1565.61437988,1658.87731934,D,1.0759999999999998,1.262,-0.6,D,D,A,A,H,0.998,0.001,0.001
945,2018-03-17,Huddersfield Town,Crystal Palace,0.0,2.0,0.37,2.95,1,1,1560.06274414,1637.76855469,A,1.0260000000000002,0.968,-0.6,D,A,A,H,D,0.0,0.001,0.998
946,2018-04-14,Huddersfield Town,Watford,1.0,0.0,0.94,0.3,0,2,1552.1953125,1630.40332031,H,1.082,1.27,-1.0,A,A,H,D,A,0.411,0.089,0.5
947,2018-04-28,Huddersfield Town,Everton,0.0,2.0,0.45,0.98,1,2,1563.25341797,1706.32775879,A,1.15,1.1720000000000002,-0.2,A,H,D,A,H,0.228,0.761,0.011
948,2018-05-13,Huddersfield Town,Arsenal,0.0,1.0,1.49,1.98,1,2,1569.1595459,1817.37023926,A,1.1620000000000004,0.978,0.0,H,D,A,H,A,0.996,0.004,0.0
949,2018-08-11,Huddersfield Town,Chelsea,0.0,3.0,0.45,2.16,1,0,1564.29187012,1834.48913574,A,0.966,1.2420000000000002,-0.8,D,A,H,A,A,0.0,0.378,0.622
950,2018-08-25,Huddersfield Town,Cardiff City,0.0,0.0,0.25,1.08,2,0,1555.66650391,1567.71520996,D,0.74,1.6740000000000002,-1.4,A,H,A,A,A,0.9,0.077,0.022
951,2018-09-15,Huddersfield Town,Crystal Palace,0.0,1.0,1.0,0.64,1,0,1557.13659668,1668.88354492,A,0.716,1.3,-1.0,H,A,A,A,D,0.0,0.625,0.375
952,2018-09-29,Huddersfield Town,Tottenham Hotspur,0.0,2.0,0.43,2.17,1,0,1543.91479492,1899.04748535,A,0.728,1.368,-1.4,A,A,A,D,A,0.004,0.55,0.446
953,2018-10-20,Huddersfield Town,Liverpool,0.0,1.0,0.87,0.77,1,0,1541.17163086,1928.38366699,A,0.7240000000000001,1.6060000000000003,-1.4,A,A,D,A,A,0.032,0.959,0.009
954,2018-11-05,Huddersfield Town,Fulham,1.0,0.0,0.73,0.38,0,0,1534.94287109,1580.73486328,H,0.6,1.364,-1.4,A,D,A,A,A,0.743,0.223,0.033
955,2018-11-10,Huddersfield Town,WestHam,1.0,1.0,1.12,1.93,2,0,1541.00183105,1669.51965332,D,0.6559999999999999,1.008,-0.6,D,A,A,A,H,0.999,0.0,0.001
956,2018-12-01,Huddersfield Town,Brighton and Hove Albion,1.0,2.0,0.54,1.17,1,1,1560.36608887,1627.53845215,A,0.8300000000000001,1.178,-0.6,A,A,A,H,D,0.0,0.983,0.017
957,2018-12-15,Huddersfield Town,Newcastle,0.0,1.0,0.87,0.94,1,1,1546.14440918,1625.4675293,A,0.7380000000000001,1.284,-0.6,A,A,H,D,A,0.999,0.0,0.0
958,2018-12-22,Huddersfield Town,Southampton,1.0,3.0,0.92,2.51,1,1,1538.47546387,1619.22509766,A,0.826,1.0379999999999998,-0.4,A,H,D,A,A,0.0,0.991,0.009
959,2019-01-02,Huddersfield Town,Burnley,1.0,2.0,0.81,2.88,1,1,1519.84594727,1610.07458496,A,0.8360000000000001,1.386,-0.6,H,D,A,A,A,0.991,0.005,0.004
960,2019-01-20,Huddersfield Town,ManCity,0.0,3.0,0.76,2.18,1,1,1515.48303223,1971.29577637,A,0.852,1.886,-1.0,D,A,A,A,A,0.001,0.321,0.679
961,2019-01-29,Huddersfield Town,Everton,0.0,1.0,0.66,1.29,1,1,1513.49768066,1686.04577637,A,0.78,1.936,-1.6,A,A,A,A,A,1.0,0.0,0.0
962,2019-02-09,Huddersfield Town,Arsenal,1.0,2.0,1.26,1.7,1,1,1505.05993652,1833.08227539,A,0.804,1.96,-1.6,A,A,A,A,A,0.005,0.328,0.667
963,2019-02-26,Huddersfield Town,Wolverhampton,1.0,0.0,1.59,0.55,0,1,1499.30126953,1667.79821777,H,0.882,2.112,-1.6,A,A,A,A,A,0.005,0.018,0.977
964,2019-03-09,Huddersfield Town,Bournemouth,0.0,2.0,0.38,2.01,1,1,1512.52001953,1665.78100586,A,1.016,1.7200000000000002,-1.0,A,A,A,A,H,0.002,0.96,0.038
965,2019-04-06,Huddersfield Town,Leicester City,1.0,4.0,1.69,3.28,1,2,1509.49047852,1706.02355957,A,0.93,1.5459999999999998,-1.2,A,A,A,H,A,0.514,0.439,0.047
966,2019-04-20,Huddersfield Town,Watford,1.0,2.0,1.04,1.13,1,2,1505.00732422,1704.30371094,A,1.1159999999999999,1.766,-1.2,A,A,H,A,A,0.999,0.0,0.001
967,2019-05-05,Huddersfield Town,ManUtd,1.0,1.0,0.84,1.94,2,2,1495.1673584,1852.63659668,D,1.192,1.7339999999999995,-1.2,A,H,A,A,A,0.0,0.998,0.002
968,2018-11-24,Fulham,Southampton,3.0,2.0,1.34,2.02,0,0,1569.98986816,1619.99157715,H,1.0979999999999999,1.432,-1.4,A,H,D,A,A,0.228,0.761,0.011
969,2018-12-05,Fulham,Leicester City,1.0,1.0,1.73,1.21,2,1,1576.50891113,1695.42285156,D,1.246,1.6580000000000001,-0.8,H,D,A,A,H,0.0,0.004,0.995
970,2018-12-15,Fulham,WestHam,0.0,2.0,1.12,0.64,1,1,1574.10778809,1689.9107665999998,A,1.294,1.57,-1.2,D,A,A,H,D,0.014,0.641,0.345
971,2018-12-26,Fulham,Wolverhampton,1.0,1.0,0.99,1.26,2,1,1568.64099121,1623.35168457,D,1.212,1.382,-1.6,A,A,H,D,A,0.891,0.02,0.088
972,2018-12-29,Fulham,Huddersfield Town,1.0,0.0,1.77,0.38,0,1,1568.64074707,1525.50305176,H,1.1159999999999999,1.376,-0.8,A,H,D,A,D,0.523,0.323,0.153
973,2019-01-20,Fulham,Tottenham Hotspur,1.0,2.0,0.97,2.12,1,1,1565.45458984,1893.05053711,A,1.39,1.102,0.0,H,D,A,D,H,0.0,0.975,0.025
974,2019-01-29,Fulham,Brighton and Hove Albion,4.0,2.0,3.35,2.34,0,1,1563.12353516,1635.47070312,H,1.3159999999999998,1.122,-0.4,D,A,D,H,A,0.047,0.936,0.018
975,2019-02-09,Fulham,ManUtd,0.0,3.0,2.13,2.11,1,1,1568.61804199,1866.24633789,A,1.64,1.348,0.0,A,D,H,A,H,0.102,0.876,0.022
976,2019-03-03,Fulham,Chelsea,1.0,2.0,1.15,1.52,1,1,1552.96838379,1834.95471191,A,1.8419999999999999,1.642,-0.2,D,H,A,H,A,0.966,0.033,0.0
977,2019-03-17,Fulham,Liverpool,1.0,2.0,0.9,2.96,1,1,1563.32458496,1976.70910645,A,1.874,1.6939999999999995,-0.4,H,A,H,A,A,1.0,0.0,0.0
978,2019-03-30,Fulham,ManCity,0.0,2.0,0.65,2.19,1,1,1561.82702637,2006.65380859,A,1.7,2.21,-0.8,A,H,A,A,A,0.001,0.079,0.92
979,2019-04-13,Fulham,Everton,2.0,0.0,1.63,1.1,0,2,1558.10681152,1738.22216797,H,1.6360000000000003,2.224,-1.0,H,A,A,A,A,0.0,0.05,0.95
980,2019-04-27,Fulham,Cardiff City,1.0,0.0,0.42,1.19,0,2,1587.56555176,1587.81921387,H,1.2919999999999998,1.976,-1.0,A,A,A,A,H,0.035,0.905,0.059
981,2019-05-12,Fulham,Newcastle,0.0,4.0,0.76,2.06,1,2,1599.81530762,1700.61047363,A,0.95,1.7919999999999998,-0.2,A,A,A,H,H,0.005,0.78,0.216
982,2018-11-03,Wolverhampton,Tottenham Hotspur,2.0,3.0,2.54,1.96,1,0,1614.37036133,1884.69006348,A,1.476,0.9620000000000001,0.2,D,D,H,H,A,0.01,0.818,0.173
983,2018-11-25,Wolverhampton,Huddersfield Town,0.0,2.0,0.73,0.65,1,0,1616.3458252,1542.81530762,A,1.8,1.202,0.0,D,H,H,A,A,0.152,0.845,0.003
984,2018-12-05,Wolverhampton,Chelsea,2.0,1.0,0.77,1.78,0,1,1592.93945312,1866.45629883,H,1.7080000000000002,0.956,-0.4,H,H,A,A,A,0.997,0.003,0.0
985,2018-12-15,Wolverhampton,Bournemouth,2.0,0.0,1.69,0.56,0,1,1615.82519531,1674.02832031,H,1.216,1.262,-0.4,H,A,A,A,H,1.0,0.0,0.0
986,2018-12-21,Wolverhampton,Liverpool,0.0,2.0,0.87,2.47,1,1,1627.18054199,1937.40771484,A,1.252,1.202,-0.4,A,A,A,H,H,1.0,0.0,0.0
987,2019-01-02,Wolverhampton,Crystal Palace,0.0,2.0,0.83,2.0,1,1,1645.28833008,1654.2668457,A,1.32,1.484,-0.4,A,A,H,H,A,0.0,0.993,0.007
988,2019-01-19,Wolverhampton,Leicester City,4.0,3.0,2.08,1.53,0,1,1630.04150391,1690.6138915999998,H,0.978,1.4920000000000002,-0.6,A,H,H,A,A,0.0,0.036,0.964
989,2019-01-29,Wolverhampton,WestHam,3.0,0.0,2.4,0.15,0,1,1638.33154297,1676.13586426,H,1.248,1.6680000000000001,0.0,H,H,A,A,H,0.19,0.001,0.809
990,2019-02-11,Wolverhampton,Newcastle,1.0,1.0,2.56,0.48,2,1,1666.53955078,1642.76855469,D,1.5740000000000005,1.3419999999999999,0.4,H,A,A,H,H,0.863,0.056,0.081
991,2019-03-02,Wolverhampton,Cardiff City,2.0,0.0,3.48,0.92,0,1,1656.78881836,1552.02880859,H,1.7480000000000002,1.3259999999999998,0.0,A,A,H,H,D,0.0,1.0,0.0
992,2019-04-02,Wolverhampton,ManUtd,2.0,1.0,1.75,1.92,0,2,1677.0534668,1902.67565918,H,2.2700000000000005,1.016,0.8,A,H,H,D,H,0.0,0.998,0.002
993,2019-04-20,Wolverhampton,Brighton and Hove Albion,0.0,0.0,2.55,0.2,2,2,1685.27294922,1598.09338379,D,2.454,1.0,1.4,H,H,D,H,H,0.015,0.356,0.629
994,2019-04-24,Wolverhampton,Arsenal,3.0,1.0,0.95,1.02,0,2,1681.04187012,1886.98132324,H,2.548,0.7340000000000001,1.2,H,D,H,H,D,1.0,0.0,0.0
995,2019-05-04,Wolverhampton,Fulham,1.0,0.0,2.21,0.49,0,2,1703.4119873,1589.76196289,H,2.258,0.9079999999999999,1.0,D,H,H,D,H,0.093,0.0,0.907
996,2018-11-03,Cardiff City,Leicester City,0.0,1.0,0.97,2.72,1,0,1554.42248535,1685.37902832,A,1.178,1.5519999999999998,-1.0,D,A,A,A,H,0.999,0.0,0.0
997,2018-11-10,Cardiff City,Brighton and Hove Albion,2.0,1.0,1.98,0.8,0,0,1546.69128418,1635.51708984,H,1.14,1.7399999999999998,-1.2,A,A,A,H,A,0.579,0.008,0.413
998,2018-11-30,Cardiff City,Wolverhampton,2.0,1.0,1.11,1.13,0,0,1553.33837891,1600.86865234,H,1.334,1.594,-0.8,A,A,H,A,H,0.0,0.997,0.003
999,2018-12-08,Cardiff City,Southampton,1.0,0.0,1.69,0.74,0,1,1555.77404785,1615.70849609,H,1.528,1.156,0.4,A,H,A,H,H,0.254,0.672,0.074
1000,2018-12-22,Cardiff City,ManUtd,1.0,5.0,1.28,2.0,1,1,1557.97363281,1835.17321777,A,1.536,1.268,0.8,H,A,H,H,H,0.0,0.841,0.159
1001,2019-01-01,Cardiff City,Tottenham Hotspur,0.0,3.0,0.9,1.57,1,1,1568.88061523,1899.80041504,A,1.406,1.4780000000000002,-0.4,A,H,H,H,A,0.003,0.755,0.242
1002,2019-01-12,Cardiff City,Huddersfield Town,0.0,0.0,0.16,0.47,2,1,1564.87487793,1512.60400391,D,1.392,1.248,-0.8,H,H,H,A,A,1.0,0.0,0.0
1003,2019-02-02,Cardiff City,Bournemouth,2.0,0.0,2.21,0.47,0,1,1550.93432617,1684.04614258,H,1.028,1.182,-1.0,H,H,A,A,D,0.0,0.991,0.009
1004,2019-02-22,Cardiff City,Watford,1.0,5.0,1.59,2.12,1,1,1578.66894531,1666.92492676,A,1.2479999999999998,1.05,-0.8,H,A,A,D,H,0.099,0.575,0.326
1005,2019-02-26,Cardiff City,Everton,0.0,3.0,0.33,1.17,1,1,1564.04260254,1667.10107422,A,1.2280000000000002,1.3259999999999998,-1.8,A,A,D,H,A,0.273,0.638,0.09
1006,2019-03-09,Cardiff City,WestHam,2.0,0.0,3.31,0.32,0,1,1552.82568359,1691.77441406,H,1.038,1.16,-1.6,A,D,H,A,A,0.995,0.0,0.005
1007,2019-03-31,Cardiff City,Chelsea,1.0,2.0,0.47,2.15,1,1,1579.03723145,1847.15234375,A,1.52,0.91,-0.6,D,H,A,A,H,0.999,0.0,0.001
1008,2019-04-21,Cardiff City,Liverpool,0.0,2.0,1.12,2.84,1,2,1590.01843262,2006.65258789,A,1.582,1.246,-0.8,H,A,A,H,A,0.723,0.191,0.087
1009,2019-05-04,Cardiff City,Crystal Palace,2.0,3.0,1.64,1.88,1,2,1577.59240723,1714.46618652,A,1.364,1.72,-1.6,A,A,H,A,A,0.072,0.824,0.104
