Date,Club,Elo,key
2018-03-12,Bournemouth,1670.40161133,2018-03-12 00:00:00Bourn
2018-03-13,Bournemouth,1670.40161133,2018-03-13 00:00:00Bourn
2018-03-14,Bournemouth,1664.69140625,2018-03-14 00:00:00Bourn
2018-03-15,Bournemouth,1662.68652344,2018-03-15 00:00:00Bourn
2018-03-17,Bournemouth,1663.77246094,2018-03-17 00:00:00Bourn
2018-03-18,Bournemouth,1668.66381836,2018-03-18 00:00:00Bourn
2018-03-31,Bournemouth,1668.66381836,2018-03-31 00:00:00Bourn
2018-04-01,Bournemouth,1669.27600098,2018-04-01 00:00:00Bourn
2018-04-05,Bournemouth,1669.27600098,2018-04-05 00:00:00Bourn
2018-04-06,Bournemouth,1672.82263184,2018-04-06 00:00:00Bourn
2018-04-07,Bournemouth,1672.82263184,2018-04-07 00:00:00Bourn
2018-04-08,Bournemouth,1670.62963867,2018-04-08 00:00:00Bourn
2018-04-10,Bournemouth,1670.62963867,2018-04-10 00:00:00Bourn
2018-04-11,Bournemouth,1670.62963867,2018-04-11 00:00:00Bourn
2018-04-12,Bournemouth,1670.62963867,2018-04-12 00:00:00Bourn
2018-04-13,Bournemouth,1670.91247559,2018-04-13 00:00:00Bourn
2018-04-14,Bournemouth,1670.91247559,2018-04-14 00:00:00Bourn
2018-04-15,Bournemouth,1667.88513184,2018-04-15 00:00:00Bourn
2018-04-18,Bournemouth,1667.88513184,2018-04-18 00:00:00Bourn
2018-04-22,Bournemouth,1662.05456543,2018-04-22 00:00:00Bourn
2018-04-24,Bournemouth,1662.05456543,2018-04-24 00:00:00Bourn
2018-04-26,Bournemouth,1665.09106445,2018-04-26 00:00:00Bourn
2018-04-27,Bournemouth,1664.41491699,2018-04-27 00:00:00Bourn
2018-04-28,Bournemouth,1664.41491699,2018-04-28 00:00:00Bourn
2018-05-02,Bournemouth,1657.28442383,2018-05-02 00:00:00Bourn
2018-05-03,Bournemouth,1656.3605957,2018-05-03 00:00:00Bourn
2018-05-05,Bournemouth,1654.83630371,2018-05-05 00:00:00Bourn
2018-05-10,Bournemouth,1661.06164551,2018-05-10 00:00:00Bourn
2018-05-12,Bournemouth,1661.06164551,2018-05-12 00:00:00Bourn
2018-05-13,Bournemouth,1661.06164551,2018-05-13 00:00:00Bourn
2018-05-20,Bournemouth,1671.95251465,2018-05-20 00:00:00Bourn
2018-05-26,Bournemouth,1671.95251465,2018-05-26 00:00:00Bourn
2018-07-26,Bournemouth,1669.42712402,2018-07-26 00:00:00Bourn
2018-08-02,Bournemouth,1669.45666504,2018-08-02 00:00:00Bourn
2018-08-09,Bournemouth,1670.4095459,2018-08-09 00:00:00Bourn
2018-08-11,Bournemouth,1670.79980469,2018-08-11 00:00:00Bourn
2018-08-16,Bournemouth,1676.66003418,2018-08-16 00:00:00Bourn
2018-08-18,Bournemouth,1679.41455078,2018-08-18 00:00:00Bourn
2018-08-19,Bournemouth,1688.59912109,2018-08-19 00:00:00Bourn
2018-08-22,Bournemouth,1688.59912109,2018-08-22 00:00:00Bourn
2018-08-23,Bournemouth,1688.59912109,2018-08-23 00:00:00Bourn
2018-08-25,Bournemouth,1684.82995605,2018-08-25 00:00:00Bourn
2018-08-26,Bournemouth,1683.41430664,2018-08-26 00:00:00Bourn
2018-08-30,Bournemouth,1683.41430664,2018-08-30 00:00:00Bourn
2018-09-01,Bournemouth,1680.95068359,2018-09-01 00:00:00Bourn
2018-09-02,Bournemouth,1676.8359375,2018-09-02 00:00:00Bourn
2018-09-15,Bournemouth,1676.8359375,2018-09-15 00:00:00Bourn
2018-09-16,Bournemouth,1686.36071777,2018-09-16 00:00:00Bourn
2018-09-18,Bournemouth,1686.36071777,2018-09-18 00:00:00Bourn
2018-09-19,Bournemouth,1684.52770996,2018-09-19 00:00:00Bourn
2018-09-20,Bournemouth,1682.59143066,2018-09-20 00:00:00Bourn
2018-09-22,Bournemouth,1684.93273926,2018-09-22 00:00:00Bourn
2018-09-23,Bournemouth,1669.43603516,2018-09-23 00:00:00Bourn
2018-09-29,Bournemouth,1669.43603516,2018-09-29 00:00:00Bourn
2018-09-30,Bournemouth,1669.43603516,2018-09-30 00:00:00Bourn
2018-10-01,Bournemouth,1669.43603516,2018-10-01 00:00:00Bourn
2018-10-02,Bournemouth,1675.72729492,2018-10-02 00:00:00Bourn
2018-10-03,Bournemouth,1675.65441895,2018-10-03 00:00:00Bourn
2018-10-04,Bournemouth,1669.45361328,2018-10-04 00:00:00Bourn
2018-10-06,Bournemouth,1671.29528809,2018-10-06 00:00:00Bourn
2018-10-07,Bournemouth,1689.53222656,2018-10-07 00:00:00Bourn
2018-10-19,Bournemouth,1689.53222656,2018-10-19 00:00:00Bourn
2018-10-20,Bournemouth,1689.53222656,2018-10-20 00:00:00Bourn
2018-10-21,Bournemouth,1685.99255371,2018-10-21 00:00:00Bourn
2018-10-22,Bournemouth,1685.99255371,2018-10-22 00:00:00Bourn
2018-10-23,Bournemouth,1685.99255371,2018-10-23 00:00:00Bourn
2018-10-24,Bournemouth,1686.58007812,2018-10-24 00:00:00Bourn
2018-10-25,Bournemouth,1686.10241699,2018-10-25 00:00:00Bourn
2018-10-27,Bournemouth,1688.72631836,2018-10-27 00:00:00Bourn
2018-10-28,Bournemouth,1700.67651367,2018-10-28 00:00:00Bourn
2018-11-02,Bournemouth,1700.67651367,2018-11-02 00:00:00Bourn
2018-11-03,Bournemouth,1700.67651367,2018-11-03 00:00:00Bourn
2018-11-04,Bournemouth,1694.80627441,2018-11-04 00:00:00Bourn
2018-11-06,Bournemouth,1694.80627441,2018-11-06 00:00:00Bourn
2018-11-07,Bournemouth,1688.39685059,2018-11-07 00:00:00Bourn
2018-11-08,Bournemouth,1694.42199707,2018-11-08 00:00:00Bourn
2018-11-10,Bournemouth,1693.24194336,2018-11-10 00:00:00Bourn
2018-11-11,Bournemouth,1685.20544434,2018-11-11 00:00:00Bourn
2018-11-25,Bournemouth,1685.20544434,2018-11-25 00:00:00Bourn
2018-11-27,Bournemouth,1679.60754395,2018-11-27 00:00:00Bourn
2018-11-28,Bournemouth,1678.8692627,2018-11-28 00:00:00Bourn
2018-11-29,Bournemouth,1678.03161621,2018-11-29 00:00:00Bourn
2018-12-01,Bournemouth,1680.64428711,2018-12-01 00:00:00Bourn
2018-12-03,Bournemouth,1678.80871582,2018-12-03 00:00:00Bourn
2018-12-04,Bournemouth,1678.80871582,2018-12-04 00:00:00Bourn
2018-12-08,Bournemouth,1682.58520508,2018-12-08 00:00:00Bourn
2018-12-11,Bournemouth,1675.04711914,2018-12-11 00:00:00Bourn
2018-12-12,Bournemouth,1678.21520996,2018-12-12 00:00:00Bourn
2018-12-13,Bournemouth,1676.22045898,2018-12-13 00:00:00Bourn
2018-12-15,Bournemouth,1674.02832031,2018-12-15 00:00:00Bourn
2018-12-22,Bournemouth,1662.67297363,2018-12-22 00:00:00Bourn
2018-12-23,Bournemouth,1670.83398438,2018-12-23 00:00:00Bourn
2018-12-26,Bournemouth,1670.83398438,2018-12-26 00:00:00Bourn
2018-12-30,Bournemouth,1666.40515137,2018-12-30 00:00:00Bourn
2019-01-02,Bournemouth,1661.28015137,2019-01-02 00:00:00Bourn
2019-01-13,Bournemouth,1659.49816895,2019-01-13 00:00:00Bourn
2019-01-18,Bournemouth,1651.16027832,2019-01-18 00:00:00Bourn
2019-01-19,Bournemouth,1651.16027832,2019-01-19 00:00:00Bourn
2019-01-25,Bournemouth,1661.55908203,2019-01-25 00:00:00Bourn
2019-01-26,Bournemouth,1661.55908203,2019-01-26 00:00:00Bourn
2019-01-30,Bournemouth,1661.55908203,2019-01-30 00:00:00Bourn
2019-02-02,Bournemouth,1684.04614258,2019-02-02 00:00:00Bourn
2019-02-03,Bournemouth,1669.95898438,2019-02-03 00:00:00Bourn
2019-02-04,Bournemouth,1669.95898438,2019-02-04 00:00:00Bourn
2019-02-09,Bournemouth,1669.95898438,2019-02-09 00:00:00Bourn
2019-02-12,Bournemouth,1667.01660156,2019-02-12 00:00:00Bourn
2019-02-13,Bournemouth,1662.91003418,2019-02-13 00:00:00Bourn
2019-02-14,Bournemouth,1666.78662109,2019-02-14 00:00:00Bourn
2019-02-16,Bournemouth,1665.84118652,2019-02-16 00:00:00Bourn
2019-02-19,Bournemouth,1665.84118652,2019-02-19 00:00:00Bourn
2019-02-20,Bournemouth,1665.23828125,2019-02-20 00:00:00Bourn
2019-02-21,Bournemouth,1665.91943359,2019-02-21 00:00:00Bourn
2019-02-22,Bournemouth,1668.89819336,2019-02-22 00:00:00Bourn
2019-02-23,Bournemouth,1668.89819336,2019-02-23 00:00:00Bourn
2019-02-24,Bournemouth,1667.16833496,2019-02-24 00:00:00Bourn
2019-02-25,Bournemouth,1667.16833496,2019-02-25 00:00:00Bourn
2019-02-26,Bournemouth,1667.16833496,2019-02-26 00:00:00Bourn
2019-02-27,Bournemouth,1667.16833496,2019-02-27 00:00:00Bourn
2019-03-02,Bournemouth,1661.61474609,2019-03-02 00:00:00Bourn
2019-03-05,Bournemouth,1659.15136719,2019-03-05 00:00:00Bourn
2019-03-06,Bournemouth,1660.61474609,2019-03-06 00:00:00Bourn
2019-03-07,Bournemouth,1667.52868652,2019-03-07 00:00:00Bourn
2019-03-09,Bournemouth,1665.78100586,2019-03-09 00:00:00Bourn
2019-03-10,Bournemouth,1674.08422852,2019-03-10 00:00:00Bourn
2019-03-12,Bournemouth,1674.08422852,2019-03-12 00:00:00Bourn
2019-03-13,Bournemouth,1674.60046387,2019-03-13 00:00:00Bourn
2019-03-14,Bournemouth,1680.07629395,2019-03-14 00:00:00Bourn
2019-03-16,Bournemouth,1686.25305176,2019-03-16 00:00:00Bourn
2019-03-17,Bournemouth,1684.18286133,2019-03-17 00:00:00Bourn
2019-03-30,Bournemouth,1684.18286133,2019-03-30 00:00:00Bourn
2019-04-05,Bournemouth,1675.86120605,2019-04-05 00:00:00Bourn
2019-04-06,Bournemouth,1675.86120605,2019-04-06 00:00:00Bourn
2019-04-07,Bournemouth,1661.18432617,2019-04-07 00:00:00Bourn
2019-04-09,Bournemouth,1661.18432617,2019-04-09 00:00:00Bourn
2019-04-10,Bournemouth,1662.70263672,2019-04-10 00:00:00Bourn
2019-04-11,Bournemouth,1661.21972656,2019-04-11 00:00:00Bourn
2019-04-13,Bournemouth,1665.08251953,2019-04-13 00:00:00Bourn
2019-04-14,Bournemouth,1684.75024414,2019-04-14 00:00:00Bourn
2019-04-16,Bournemouth,1684.75024414,2019-04-16 00:00:00Bourn
2019-04-17,Bournemouth,1682.9519042999998,2019-04-17 00:00:00Bourn
2019-04-18,Bournemouth,1684.36962891,2019-04-18 00:00:00Bourn
2019-04-20,Bournemouth,1686.52612305,2019-04-20 00:00:00Bourn
2019-04-27,Bournemouth,1674.19763184,2019-04-27 00:00:00Bourn
2019-04-28,Bournemouth,1676.45935059,2019-04-28 00:00:00Bourn
2019-04-30,Bournemouth,1676.45935059,2019-04-30 00:00:00Bourn
2019-05-01,Bournemouth,1673.07104492,2019-05-01 00:00:00Bourn
2019-05-02,Bournemouth,1669.16052246,2019-05-02 00:00:00Bourn
2019-05-04,Bournemouth,1672.4440918,2019-05-04 00:00:00Bourn
2019-05-05,Bournemouth,1683.94824219,2019-05-05 00:00:00Bourn
2019-05-07,Bournemouth,1683.94824219,2019-05-07 00:00:00Bourn
2019-05-08,Bournemouth,1691.7857665999998,2019-05-08 00:00:00Bourn
2019-05-09,Bournemouth,1696.87634277,2019-05-09 00:00:00Bourn
2019-05-11,Bournemouth,1697.81213379,2019-05-11 00:00:00Bourn
2019-05-12,Bournemouth,1697.81213379,2019-05-12 00:00:00Bourn
2019-05-19,Bournemouth,1690.28894043,2019-05-19 00:00:00Bourn
2019-05-22,Bournemouth,1690.28894043,2019-05-22 00:00:00Bourn
2019-05-26,Bournemouth,1690.28894043,2019-05-26 00:00:00Bourn
2016-08-04,Chelsea,1792.1027832000002,2016-08-04 00:00:00Chels
2016-08-14,Chelsea,1793.4239502,2016-08-14 00:00:00Chels
2016-08-15,Chelsea,1793.4239502,2016-08-15 00:00:00Chels
2016-08-16,Chelsea,1798.38317871,2016-08-16 00:00:00Chels
2016-08-17,Chelsea,1799.69177246,2016-08-17 00:00:00Chels
2016-08-18,Chelsea,1799.69177246,2016-08-18 00:00:00Chels
2016-08-19,Chelsea,1799.7052002,2016-08-19 00:00:00Chels
2016-08-20,Chelsea,1799.7052002,2016-08-20 00:00:00Chels
2016-08-23,Chelsea,1805.00134277,2016-08-23 00:00:00Chels
2016-08-24,Chelsea,1805.00134277,2016-08-24 00:00:00Chels
2016-08-25,Chelsea,1805.01171875,2016-08-25 00:00:00Chels
2016-08-27,Chelsea,1797.9309082000002,2016-08-27 00:00:00Chels
2016-09-10,Chelsea,1803.65783691,2016-09-10 00:00:00Chels
2016-09-11,Chelsea,1803.65783691,2016-09-11 00:00:00Chels
2016-09-13,Chelsea,1801.40905762,2016-09-13 00:00:00Chels
2016-09-14,Chelsea,1802.5670165999998,2016-09-14 00:00:00Chels
2016-09-15,Chelsea,1804.65612793,2016-09-15 00:00:00Chels
2016-09-16,Chelsea,1803.01428223,2016-09-16 00:00:00Chels
2016-09-17,Chelsea,1793.90979004,2016-09-17 00:00:00Chels
2016-09-18,Chelsea,1793.90979004,2016-09-18 00:00:00Chels
2016-09-24,Chelsea,1793.90979004,2016-09-24 00:00:00Chels
2016-09-27,Chelsea,1784.74743652,2016-09-27 00:00:00Chels
2016-09-28,Chelsea,1789.21411133,2016-09-28 00:00:00Chels
2016-09-29,Chelsea,1788.44775391,2016-09-29 00:00:00Chels
2016-10-01,Chelsea,1787.89172363,2016-10-01 00:00:00Chels
2016-10-15,Chelsea,1794.83972168,2016-10-15 00:00:00Chels
2016-10-16,Chelsea,1806.19421387,2016-10-16 00:00:00Chels
2016-10-18,Chelsea,1806.19421387,2016-10-18 00:00:00Chels
2016-10-19,Chelsea,1807.58544922,2016-10-19 00:00:00Chels
2016-10-20,Chelsea,1806.67382812,2016-10-20 00:00:00Chels
2016-10-23,Chelsea,1805.37097168,2016-10-23 00:00:00Chels
2016-10-30,Chelsea,1817.8302002,2016-10-30 00:00:00Chels
2016-11-01,Chelsea,1829.70214844,2016-11-01 00:00:00Chels
2016-11-02,Chelsea,1835.0291748,2016-11-02 00:00:00Chels
2016-11-03,Chelsea,1830.67333984,2016-11-03 00:00:00Chels
2016-11-05,Chelsea,1828.85083008,2016-11-05 00:00:00Chels
2016-11-06,Chelsea,1837.92614746,2016-11-06 00:00:00Chels
2016-11-19,Chelsea,1837.92614746,2016-11-19 00:00:00Chels
2016-11-20,Chelsea,1837.92614746,2016-11-20 00:00:00Chels
2016-11-22,Chelsea,1841.91552734,2016-11-22 00:00:00Chels
2016-11-23,Chelsea,1840.71228027,2016-11-23 00:00:00Chels
2016-11-24,Chelsea,1839.62878418,2016-11-24 00:00:00Chels
2016-11-26,Chelsea,1838.43188477,2016-11-26 00:00:00Chels
2016-12-03,Chelsea,1844.28857422,2016-12-03 00:00:00Chels
2016-12-06,Chelsea,1858.68212891,2016-12-06 00:00:00Chels
2016-12-07,Chelsea,1859.15124512,2016-12-07 00:00:00Chels
2016-12-08,Chelsea,1856.48327637,2016-12-08 00:00:00Chels
2016-12-11,Chelsea,1856.77319336,2016-12-11 00:00:00Chels
2016-12-14,Chelsea,1859.40991211,2016-12-14 00:00:00Chels
2016-12-17,Chelsea,1863.20214844,2016-12-17 00:00:00Chels
2016-12-18,Chelsea,1867.06994629,2016-12-18 00:00:00Chels
2016-12-26,Chelsea,1867.06994629,2016-12-26 00:00:00Chels
2016-12-31,Chelsea,1870.42578125,2016-12-31 00:00:00Chels
2017-01-04,Chelsea,1873.91040039,2017-01-04 00:00:00Chels
2017-01-14,Chelsea,1863.36181641,2017-01-14 00:00:00Chels
2017-01-21,Chelsea,1873.89880371,2017-01-21 00:00:00Chels
2017-01-22,Chelsea,1873.89880371,2017-01-22 00:00:00Chels
2017-01-29,Chelsea,1875.7244873,2017-01-29 00:00:00Chels
2017-01-31,Chelsea,1875.7244873,2017-01-31 00:00:00Chels
2017-02-04,Chelsea,1876.26550293,2017-02-04 00:00:00Chels
2017-02-12,Chelsea,1884.62402344,2017-02-12 00:00:00Chels
2017-02-14,Chelsea,1879.91186523,2017-02-14 00:00:00Chels
2017-02-15,Chelsea,1879.91186523,2017-02-15 00:00:00Chels
2017-02-16,Chelsea,1877.11132812,2017-02-16 00:00:00Chels
2017-02-21,Chelsea,1878.23474121,2017-02-21 00:00:00Chels
2017-02-22,Chelsea,1880.55297852,2017-02-22 00:00:00Chels
2017-02-23,Chelsea,1881.26635742,2017-02-23 00:00:00Chels
2017-02-25,Chelsea,1876.2088623,2017-02-25 00:00:00Chels
2017-03-04,Chelsea,1878.85070801,2017-03-04 00:00:00Chels
2017-03-06,Chelsea,1878.85070801,2017-03-06 00:00:00Chels
2017-03-07,Chelsea,1883.64343262,2017-03-07 00:00:00Chels
2017-03-09,Chelsea,1882.62854004,2017-03-09 00:00:00Chels
2017-03-14,Chelsea,1883.14550781,2017-03-14 00:00:00Chels
2017-03-15,Chelsea,1889.29699707,2017-03-15 00:00:00Chels
2017-03-16,Chelsea,1884.20947266,2017-03-16 00:00:00Chels
2017-03-18,Chelsea,1885.69506836,2017-03-18 00:00:00Chels
2017-04-01,Chelsea,1890.45739746,2017-04-01 00:00:00Chels
2017-04-05,Chelsea,1874.95227051,2017-04-05 00:00:00Chels
2017-04-08,Chelsea,1880.11645508,2017-04-08 00:00:00Chels
2017-04-12,Chelsea,1885.52722168,2017-04-12 00:00:00Chels
2017-04-13,Chelsea,1885.11755371,2017-04-13 00:00:00Chels
2017-04-14,Chelsea,1885.59436035,2017-04-14 00:00:00Chels
2017-04-16,Chelsea,1885.59436035,2017-04-16 00:00:00Chels
2017-04-18,Chelsea,1875.33557129,2017-04-18 00:00:00Chels
2017-04-20,Chelsea,1874.79980469,2017-04-20 00:00:00Chels
2017-04-25,Chelsea,1876.26464844,2017-04-25 00:00:00Chels
2017-04-30,Chelsea,1879.91333008,2017-04-30 00:00:00Chels
2017-05-04,Chelsea,1892.25561523,2017-05-04 00:00:00Chels
2017-05-08,Chelsea,1894.03137207,2017-05-08 00:00:00Chels
2017-05-11,Chelsea,1896.10888672,2017-05-11 00:00:00Chels
2017-05-12,Chelsea,1896.19836426,2017-05-12 00:00:00Chels
2017-05-15,Chelsea,1900.32751465,2017-05-15 00:00:00Chels
2017-05-21,Chelsea,1901.74304199,2017-05-21 00:00:00Chels
2017-05-24,Chelsea,1903.82373047,2017-05-24 00:00:00Chels
2017-07-27,Chelsea,1906.58276367,2017-07-27 00:00:00Chels
2017-08-03,Chelsea,1906.60205078,2017-08-03 00:00:00Chels
2017-08-12,Chelsea,1906.93273926,2017-08-12 00:00:00Chels
2017-08-15,Chelsea,1891.24755859,2017-08-15 00:00:00Chels
2017-08-17,Chelsea,1893.87573242,2017-08-17 00:00:00Chels
2017-08-20,Chelsea,1895.07080078,2017-08-20 00:00:00Chels
2017-08-23,Chelsea,1904.66345215,2017-08-23 00:00:00Chels
2017-08-24,Chelsea,1906.19580078,2017-08-24 00:00:00Chels
2017-08-27,Chelsea,1906.47680664,2017-08-27 00:00:00Chels
2017-09-09,Chelsea,1911.12158203,2017-09-09 00:00:00Chels
2017-09-12,Chelsea,1916.11499023,2017-09-12 00:00:00Chels
2017-09-13,Chelsea,1919.06018066,2017-09-13 00:00:00Chels
2017-09-14,Chelsea,1922.81958008,2017-09-14 00:00:00Chels
2017-09-17,Chelsea,1919.98596191,2017-09-17 00:00:00Chels
2017-09-23,Chelsea,1915.8951415999998,2017-09-23 00:00:00Chels
2017-09-26,Chelsea,1923.86523438,2017-09-26 00:00:00Chels
2017-09-27,Chelsea,1926.41699219,2017-09-27 00:00:00Chels
2017-09-28,Chelsea,1945.95996094,2017-09-28 00:00:00Chels
2017-09-30,Chelsea,1944.34973145,2017-09-30 00:00:00Chels
2017-10-14,Chelsea,1934.19018555,2017-10-14 00:00:00Chels
2017-10-17,Chelsea,1919.91149902,2017-10-17 00:00:00Chels
2017-10-18,Chelsea,1925.69677734,2017-10-18 00:00:00Chels
2017-10-19,Chelsea,1921.47412109,2017-10-19 00:00:00Chels
2017-10-21,Chelsea,1918.38061523,2017-10-21 00:00:00Chels
2017-10-28,Chelsea,1920.9831542999998,2017-10-28 00:00:00Chels
2017-10-31,Chelsea,1924.32104492,2017-10-31 00:00:00Chels
2017-11-01,Chelsea,1909.82177734,2017-11-01 00:00:00Chels
2017-11-02,Chelsea,1918.07495117,2017-11-02 00:00:00Chels
2017-11-05,Chelsea,1912.43762207,2017-11-05 00:00:00Chels
2017-11-18,Chelsea,1919.11645508,2017-11-18 00:00:00Chels
2017-11-21,Chelsea,1925.54614258,2017-11-21 00:00:00Chels
2017-11-22,Chelsea,1927.85778809,2017-11-22 00:00:00Chels
2017-11-23,Chelsea,1929.0802002,2017-11-23 00:00:00Chels
2017-11-25,Chelsea,1918.5612792999998,2017-11-25 00:00:00Chels
2017-11-29,Chelsea,1918.62670898,2017-11-29 00:00:00Chels
2017-12-02,Chelsea,1920.12072754,2017-12-02 00:00:00Chels
2017-12-05,Chelsea,1922.20458984,2017-12-05 00:00:00Chels
2017-12-06,Chelsea,1919.94274902,2017-12-06 00:00:00Chels
2017-12-07,Chelsea,1919.20361328,2017-12-07 00:00:00Chels
2017-12-09,Chelsea,1923.09008789,2017-12-09 00:00:00Chels
2017-12-10,Chelsea,1909.40478516,2017-12-10 00:00:00Chels
2017-12-12,Chelsea,1909.40478516,2017-12-12 00:00:00Chels
2017-12-16,Chelsea,1912.09606934,2017-12-16 00:00:00Chels
2017-12-17,Chelsea,1914.11132812,2017-12-17 00:00:00Chels
2017-12-23,Chelsea,1914.11132812,2017-12-23 00:00:00Chels
2017-12-26,Chelsea,1910.03295898,2017-12-26 00:00:00Chels
2017-12-30,Chelsea,1912.21105957,2017-12-30 00:00:00Chels
2018-01-02,Chelsea,1916.11889648,2018-01-02 00:00:00Chels
2018-01-03,Chelsea,1916.11889648,2018-01-03 00:00:00Chels
2018-01-04,Chelsea,1915.49645996,2018-01-04 00:00:00Chels
2018-01-13,Chelsea,1915.49645996,2018-01-13 00:00:00Chels
2018-01-20,Chelsea,1909.49169922,2018-01-20 00:00:00Chels
2018-01-31,Chelsea,1914.8684082000002,2018-01-31 00:00:00Chels
2018-02-05,Chelsea,1889.03869629,2018-02-05 00:00:00Chels
2018-02-12,Chelsea,1866.08215332,2018-02-12 00:00:00Chels
2018-02-13,Chelsea,1869.64526367,2018-02-13 00:00:00Chels
2018-02-14,Chelsea,1872.56726074,2018-02-14 00:00:00Chels
2018-02-15,Chelsea,1876.6270752,2018-02-15 00:00:00Chels
2018-02-20,Chelsea,1877.21362305,2018-02-20 00:00:00Chels
2018-02-21,Chelsea,1876.3145752,2018-02-21 00:00:00Chels
2018-02-22,Chelsea,1876.22192383,2018-02-22 00:00:00Chels
2018-02-25,Chelsea,1876.07165527,2018-02-25 00:00:00Chels
2018-03-03,Chelsea,1869.92895508,2018-03-03 00:00:00Chels
2018-03-04,Chelsea,1869.92895508,2018-03-04 00:00:00Chels
2018-03-06,Chelsea,1866.17712402,2018-03-06 00:00:00Chels
2018-03-07,Chelsea,1865.76025391,2018-03-07 00:00:00Chels
2018-03-08,Chelsea,1860.56176758,2018-03-08 00:00:00Chels
2018-03-10,Chelsea,1863.87426758,2018-03-10 00:00:00Chels
2018-03-13,Chelsea,1866.28723145,2018-03-13 00:00:00Chels
2018-03-14,Chelsea,1860.57702637,2018-03-14 00:00:00Chels
2018-03-15,Chelsea,1852.3067627,2018-03-15 00:00:00Chels
2018-04-01,Chelsea,1853.39282227,2018-04-01 00:00:00Chels
2018-04-03,Chelsea,1842.74621582,2018-04-03 00:00:00Chels
2018-04-05,Chelsea,1842.74621582,2018-04-05 00:00:00Chels
2018-04-08,Chelsea,1846.29284668,2018-04-08 00:00:00Chels
2018-04-10,Chelsea,1840.03869629,2018-04-10 00:00:00Chels
2018-04-12,Chelsea,1840.03869629,2018-04-12 00:00:00Chels
2018-04-14,Chelsea,1840.3215332000002,2018-04-14 00:00:00Chels
2018-04-19,Chelsea,1844.78039551,2018-04-19 00:00:00Chels
2018-04-24,Chelsea,1851.17114258,2018-04-24 00:00:00Chels
2018-04-26,Chelsea,1854.2076415999998,2018-04-26 00:00:00Chels
2018-04-28,Chelsea,1853.53149414,2018-04-28 00:00:00Chels
2018-04-29,Chelsea,1858.03027344,2018-04-29 00:00:00Chels
2018-05-02,Chelsea,1858.03027344,2018-05-02 00:00:00Chels
2018-05-03,Chelsea,1857.10656738,2018-05-03 00:00:00Chels
2018-05-06,Chelsea,1855.58215332,2018-05-06 00:00:00Chels
2018-05-09,Chelsea,1863.92919922,2018-05-09 00:00:00Chels
2018-05-13,Chelsea,1856.09692383,2018-05-13 00:00:00Chels
2018-05-26,Chelsea,1835.6418457000002,2018-05-26 00:00:00Chels
2018-07-26,Chelsea,1833.11645508,2018-07-26 00:00:00Chels
2018-08-02,Chelsea,1833.14599609,2018-08-02 00:00:00Chels
2018-08-09,Chelsea,1834.09887695,2018-08-09 00:00:00Chels
2018-08-11,Chelsea,1834.48913574,2018-08-11 00:00:00Chels
2018-08-16,Chelsea,1840.52368164,2018-08-16 00:00:00Chels
2018-08-18,Chelsea,1843.27819824,2018-08-18 00:00:00Chels
2018-08-19,Chelsea,1848.93395996,2018-08-19 00:00:00Chels
2018-08-23,Chelsea,1848.93395996,2018-08-23 00:00:00Chels
2018-08-26,Chelsea,1845.16479492,2018-08-26 00:00:00Chels
2018-08-27,Chelsea,1850.28112793,2018-08-27 00:00:00Chels
2018-08-30,Chelsea,1850.28112793,2018-08-30 00:00:00Chels
2018-09-01,Chelsea,1847.81762695,2018-09-01 00:00:00Chels
2018-09-02,Chelsea,1851.93237305,2018-09-02 00:00:00Chels
2018-09-15,Chelsea,1851.93237305,2018-09-15 00:00:00Chels
2018-09-18,Chelsea,1854.6673584000002,2018-09-18 00:00:00Chels
2018-09-19,Chelsea,1852.83435059,2018-09-19 00:00:00Chels
2018-09-20,Chelsea,1850.89807129,2018-09-20 00:00:00Chels
2018-09-23,Chelsea,1858.85839844,2018-09-23 00:00:00Chels
2018-09-29,Chelsea,1855.03735352,2018-09-29 00:00:00Chels
2018-10-02,Chelsea,1855.62658691,2018-10-02 00:00:00Chels
2018-10-03,Chelsea,1855.55371094,2018-10-03 00:00:00Chels
2018-10-04,Chelsea,1849.35290527,2018-10-04 00:00:00Chels
2018-10-07,Chelsea,1851.73461914,2018-10-07 00:00:00Chels
2018-10-20,Chelsea,1859.02954102,2018-10-20 00:00:00Chels
2018-10-23,Chelsea,1856.87866211,2018-10-23 00:00:00Chels
2018-10-24,Chelsea,1857.46618652,2018-10-24 00:00:00Chels
2018-10-25,Chelsea,1856.98852539,2018-10-25 00:00:00Chels
2018-10-28,Chelsea,1860.7434082000002,2018-10-28 00:00:00Chels
2018-11-04,Chelsea,1869.57543945,2018-11-04 00:00:00Chels
2018-11-06,Chelsea,1872.75488281,2018-11-06 00:00:00Chels
2018-11-07,Chelsea,1866.34545898,2018-11-07 00:00:00Chels
2018-11-08,Chelsea,1872.37060547,2018-11-08 00:00:00Chels
2018-11-11,Chelsea,1873.54638672,2018-11-11 00:00:00Chels
2018-11-24,Chelsea,1867.59533691,2018-11-24 00:00:00Chels
2018-11-27,Chelsea,1859.359375,2018-11-27 00:00:00Chels
2018-11-28,Chelsea,1858.62109375,2018-11-28 00:00:00Chels
2018-11-29,Chelsea,1857.78344727,2018-11-29 00:00:00Chels
2018-12-02,Chelsea,1864.22009277,2018-12-02 00:00:00Chels
2018-12-03,Chelsea,1866.45629883,2018-12-03 00:00:00Chels
